order_id,order_date,customer_id,shipping_method_id,dest_address_id
6217,2023-09-16 21:22:02,47,3,542
6218,2024-01-07 11:33:58,47,2,924
6219,2023-11-18 18:04:23,48,2,301
6220,2024-07-07 13:54:30,48,2,339
6221,2022-10-23 20:13:25,49,2,469
6222,2023-09-05 09:41:21,50,1,842
6223,2022-07-06 16:42:11,51,2,332
6224,2022-07-19 04:46:20,52,3,13
6225,2024-09-10 02:57:58,52,2,271
6226,2023-03-12 04:01:36,52,4,626
6227,2023-05-04 16:25:37,53,1,16
6228,2024-08-20 02:29:38,53,1,198
6229,2023-12-17 10:09:29,53,2,648
6230,2023-06-12 17:10:41,54,3,112
6231,2022-10-04 09:34:45,54,4,133
6232,2023-04-21 18:01:13,55,3,81
6233,2024-11-16 06:47:35,55,3,83
6234,2022-11-14 05:30:16,55,4,130
6235,2024-07-17 10:04:04,55,1,186
6236,2023-06-08 12:21:51,55,1,722
6237,2023-04-15 14:55:42,56,4,270
6238,2024-06-18 18:58:49,56,3,601
6239,2024-03-09 00:53:14,56,3,868
6240,2023-04-14 04:39:18,57,4,415
6241,2023-08-15 23:04:35,57,4,523
6242,2023-03-14 03:10:35,57,3,591
6243,2024-02-01 11:17:05,58,3,297
6244,2023-10-15 08:26:19,58,1,455
6245,2022-02-10 01:23:26,58,3,504
6246,2022-12-05 13:05:29,58,2,517
6247,2023-07-25 10:50:32,58,2,726
6248,2022-04-11 06:47:44,59,1,377
6249,2022-01-30 22:09:14,60,2,678
6250,2024-01-05 14:22:56,61,2,257
6251,2023-06-06 16:29:51,62,3,764
6252,2024-12-20 06:37:46,63,4,162
6253,2023-07-04 16:06:12,63,4,509
6254,2023-10-21 20:54:53,64,3,558
6255,2024-09-02 03:04:16,65,3,105
6256,2023-06-11 04:44:13,65,4,456
6257,2022-04-11 04:58:44,66,4,42
6258,2023-03-03 18:35:07,66,2,194
6259,2023-09-03 10:55:48,67,4,15
6260,2022-03-08 07:01:21,67,1,893
6261,2022-04-30 01:40:30,68,1,343
6262,2023-06-29 07:14:35,69,2,669
6263,2023-04-29 17:09:43,69,3,792
6264,2024-09-07 11:30:26,70,4,353
6265,2022-01-15 06:47:58,71,2,153
6266,2022-06-30 16:14:39,72,1,44
6267,2024-12-23 22:03:45,73,3,55
6268,2023-02-07 23:36:34,73,4,932
6269,2022-01-30 00:38:08,74,4,110
6270,2022-07-03 06:12:42,75,2,178
6271,2024-10-01 06:55:10,76,2,299
6272,2024-09-07 18:11:02,76,1,984
6273,2024-03-20 09:50:11,77,4,177
6274,2024-11-16 13:51:20,77,2,462
6275,2023-08-28 21:20:52,78,2,283
6276,2024-07-05 07:31:39,79,4,245
6277,2024-09-16 13:30:40,79,3,583
6278,2023-11-05 11:34:54,80,3,920
6279,2023-08-02 17:04:14,81,1,330
6280,2023-06-12 18:43:32,82,1,614
6281,2023-02-18 00:46:04,82,1,830
6282,2024-05-31 04:40:43,83,4,63
6283,2024-08-12 00:36:04,83,4,938
6284,2022-11-11 07:56:06,84,1,372
6285,2023-10-07 15:58:29,84,3,682
6286,2023-09-26 06:43:22,85,4,230
6287,2023-12-30 22:34:40,85,4,732
6288,2023-04-04 23:05:39,85,1,812
6289,2024-11-04 10:12:31,85,4,828
6290,2022-09-01 00:44:12,85,3,916
6291,2023-12-22 08:44:16,86,1,700
6292,2023-06-08 06:00:19,86,2,739
6293,2022-05-28 02:04:42,87,2,52
6294,2022-09-07 00:03:35,88,2,513
6295,2022-04-06 21:03:00,89,1,90
6296,2023-10-12 06:01:52,90,2,148
6297,2023-05-12 11:45:27,91,3,114
6298,2022-10-06 15:44:04,91,3,440
6299,2024-03-10 15:45:10,92,2,184
6300,2023-09-07 04:18:48,92,2,510
6301,2022-03-08 02:47:53,93,2,630
6302,2022-03-24 04:57:37,93,3,863
6303,2024-07-29 11:41:04,94,4,799
6304,2023-11-09 23:58:50,95,1,122
6305,2022-01-12 05:05:21,95,4,823
6306,2023-10-17 15:29:10,95,2,985
6307,2022-09-23 23:03:13,96,3,408
6308,2022-08-19 01:15:37,97,1,693
6309,2024-05-05 23:05:03,98,3,271
6310,2024-10-23 09:52:24,99,1,877
6311,2024-04-01 18:27:17,100,4,320
6312,2024-05-24 12:24:06,100,1,322
6313,2023-03-10 12:09:27,100,4,988
6314,2022-12-06 13:59:53,101,4,654
6315,2022-12-01 03:09:53,101,1,767
6316,2024-12-11 20:45:56,102,2,718
6317,2024-09-09 20:40:57,102,1,854
6318,2022-07-25 04:41:40,103,2,194
6319,2023-05-17 13:40:25,104,3,282
6320,2024-12-22 16:09:55,105,2,756
6321,2024-02-16 06:41:51,106,1,144
6322,2023-07-17 20:23:05,107,1,725
6323,2023-02-01 05:39:02,108,3,109
6324,2022-09-04 10:31:01,108,2,481
6325,2024-12-25 19:35:11,109,1,315
6326,2024-07-31 04:06:27,109,1,473
6327,2023-02-06 12:23:11,109,1,528
6328,2022-08-06 20:59:28,109,3,566
6329,2023-05-15 13:58:29,110,4,610
6330,2024-07-23 19:13:00,110,4,933
6331,2022-04-09 13:57:47,111,4,331
6332,2022-01-04 10:58:01,112,1,27
6333,2022-09-05 01:19:25,112,2,653
6334,2022-09-14 13:03:47,112,3,948
6335,2023-03-11 10:54:23,113,2,383
6336,2023-03-21 08:16:24,114,1,931
6337,2022-05-07 01:39:08,115,1,186
6338,2023-07-14 19:33:02,115,2,990
6339,2023-12-17 11:12:36,116,3,303
6340,2024-05-14 03:39:08,117,1,24
6341,2022-04-09 07:07:14,117,1,48
6342,2023-09-26 21:02:27,117,2,293
6343,2022-07-02 14:18:38,117,4,452
6344,2024-10-20 01:09:06,117,3,868
6345,2022-09-06 03:42:21,118,1,218
6346,2024-08-14 02:39:50,119,2,166
6347,2023-07-31 07:52:50,119,2,983
6348,2022-05-09 20:22:36,120,3,770
6349,2023-06-04 18:51:02,121,3,519
6350,2024-10-21 21:23:26,121,1,790
6351,2023-06-18 11:22:55,122,1,315
6352,2024-06-04 14:21:39,123,3,124
6353,2024-11-14 17:02:14,123,3,675
6354,2024-09-05 17:04:47,124,3,142
6355,2023-01-06 17:47:59,125,3,605
6356,2023-02-04 07:05:46,126,3,654
6357,2024-07-27 13:14:57,127,4,604
6358,2024-12-08 10:29:10,128,2,216
6359,2024-08-10 22:36:51,128,2,626
6360,2024-02-02 13:54:42,128,3,864
6361,2023-02-16 03:24:47,129,3,36
6362,2024-07-11 02:15:50,129,4,415
6363,2023-10-16 02:54:59,129,1,686
6364,2024-03-10 01:39:07,130,1,859
6365,2023-06-02 19:45:41,131,2,320
6366,2023-03-07 15:12:53,131,3,904
6367,2022-07-30 05:50:43,131,4,969
6368,2022-04-03 12:44:50,132,4,348
6369,2024-07-23 12:12:26,133,4,353
6370,2023-04-17 11:49:55,134,2,242
6371,2023-06-06 09:33:37,135,2,131
6372,2022-06-11 17:46:35,135,2,520
6373,2023-06-29 02:19:47,136,2,63
6374,2022-04-06 18:53:35,137,3,338
6375,2022-07-01 16:37:14,137,1,912
6376,2023-01-09 16:22:23,138,1,795
6377,2024-11-24 08:07:15,139,3,60
6378,2022-10-21 21:33:31,140,4,655
6379,2023-02-17 15:08:40,141,1,99
6380,2024-02-28 12:20:07,141,3,379
6381,2022-10-19 16:41:21,142,3,754
6382,2023-09-02 04:41:46,143,3,631
6383,2022-06-13 01:38:27,144,2,285
6384,2024-05-24 03:31:46,144,4,323
6385,2024-05-29 18:54:39,144,1,603
6386,2022-03-04 06:09:38,145,2,390
6387,2024-06-22 09:28:17,146,3,345
6388,2022-06-02 19:07:42,147,2,297
6389,2022-08-10 04:48:57,148,1,874
6390,2023-09-04 05:57:55,148,3,896
6391,2024-04-16 12:36:57,149,1,401
6392,2023-05-27 08:38:05,150,3,580
6393,2024-12-01 17:08:04,151,3,269
6394,2022-10-17 22:27:34,151,4,585
6395,2022-09-28 23:08:28,152,4,297
6396,2022-11-19 12:09:53,152,1,591
6397,2023-01-13 13:28:48,153,4,402
6398,2024-08-17 17:15:28,154,1,280
6399,2023-07-30 05:11:49,155,4,174
6400,2022-03-17 06:02:32,155,1,781
6401,2023-08-30 10:38:50,156,1,634
6402,2024-08-21 18:32:12,157,2,42
6403,2024-02-22 06:59:32,158,2,699
6404,2023-11-20 04:38:27,159,3,633
6405,2023-06-18 15:51:57,160,4,362
6406,2023-09-27 10:18:06,161,1,573
6407,2023-10-17 19:33:35,161,3,830
6408,2022-05-16 05:32:14,161,3,837
6409,2024-10-26 15:47:13,162,3,568
6410,2024-03-11 00:44:20,162,2,595
6411,2023-03-09 06:34:19,163,1,13
6412,2024-09-13 12:50:21,163,4,452
6413,2023-08-16 07:24:57,164,2,580
6414,2022-06-08 15:58:00,164,4,688
6415,2024-07-31 11:14:37,164,4,919
6416,2022-01-28 12:32:42,165,1,446
6417,2024-02-14 07:46:52,166,3,48
6418,2022-07-23 01:33:19,167,4,937
6419,2022-05-28 22:08:29,168,3,666
6420,2024-08-14 13:18:33,168,2,696
6421,2023-01-27 20:13:12,169,1,212
6422,2024-09-26 15:00:50,169,2,248
6423,2022-04-20 21:54:06,170,1,821
6424,2024-01-01 07:37:28,171,1,639
6425,2024-03-26 10:22:08,172,1,120
6426,2022-05-14 23:00:21,172,1,474
6427,2023-10-17 22:24:31,173,4,626
6428,2022-09-19 17:19:46,173,4,831
6429,2022-05-27 22:12:04,173,4,874
6430,2023-02-14 16:28:23,174,3,975
6431,2024-08-18 07:47:58,175,4,152
6432,2022-10-25 14:32:58,175,1,836
6433,2022-09-28 04:51:46,175,1,957
6434,2022-08-28 00:04:05,176,2,98
6435,2024-09-14 20:08:56,176,3,855
6436,2022-06-16 12:50:03,176,2,944
6437,2024-03-28 05:07:37,177,1,219
6438,2024-05-11 20:31:34,178,2,475
6439,2022-08-22 22:28:09,179,2,86
6440,2024-11-07 16:48:00,179,4,674
6441,2022-05-21 11:35:50,180,4,284
6442,2024-07-21 11:45:50,180,4,786
6443,2025-01-01 13:45:26,181,2,13
6444,2023-01-07 02:07:53,181,2,143
6445,2023-03-17 03:17:55,182,1,337
6446,2023-09-09 10:06:33,182,1,891
6447,2022-03-01 09:00:17,183,3,119
6448,2024-10-25 22:43:39,184,3,210
6449,2023-01-10 05:23:57,184,3,540
6450,2022-01-14 08:39:13,185,1,127
6451,2022-05-25 10:26:42,186,4,253
6452,2023-02-12 15:11:35,187,3,663
6453,2024-08-01 17:16:56,188,4,813
6454,2024-12-31 14:14:45,189,2,78
6455,2022-09-09 09:44:50,189,4,866
6456,2022-12-31 23:36:21,190,4,299
6457,2022-09-23 15:24:14,190,4,307
6458,2023-10-03 22:50:30,191,2,737
6459,2024-09-27 21:58:27,192,3,666
6460,2022-03-24 10:33:19,192,3,857
6461,2022-07-16 17:24:12,193,4,109
6462,2024-02-19 10:17:07,193,3,813
6463,2024-08-25 05:24:23,194,4,261
6464,2023-01-22 00:46:34,194,4,393
6465,2024-03-04 04:42:21,195,4,733
6466,2023-09-13 01:02:51,196,3,15
6467,2022-08-24 16:10:07,197,1,176
6468,2024-11-27 00:23:42,198,4,387
6469,2023-05-07 20:36:31,199,4,143
6470,2024-05-14 18:37:30,199,1,483
6471,2024-10-24 15:01:01,200,4,583
6472,2024-02-05 12:18:59,200,4,884
6473,2024-06-08 17:28:40,200,2,978
6474,2022-05-14 19:50:52,201,4,99
6475,2024-12-14 18:25:42,201,2,409
6476,2023-10-13 18:07:29,201,1,853
6477,2023-03-16 01:07:56,202,3,156
6478,2022-09-26 17:00:41,203,1,512
6479,2022-02-02 15:38:49,203,1,629
6480,2023-01-01 14:48:33,204,4,591
6481,2022-02-26 11:10:20,205,4,196
6482,2024-11-06 21:36:30,205,4,568
6483,2023-09-20 12:37:46,206,2,37
6484,2022-12-05 12:06:07,206,2,384
6485,2024-01-28 10:53:30,206,3,765
6486,2023-01-04 16:38:34,207,1,205
6487,2022-06-11 16:48:31,207,4,417
6488,2024-04-02 16:11:45,207,4,838
6489,2024-10-06 03:03:52,208,3,970
6490,2024-03-03 23:04:44,209,4,964
6491,2023-04-28 17:32:26,210,1,676
6492,2024-07-02 20:10:42,211,2,269
6493,2024-08-05 00:08:39,212,3,240
6494,2024-09-09 03:45:09,212,2,358
6495,2022-09-14 12:37:01,212,3,500
6496,2023-01-24 04:34:16,213,2,182
6497,2023-10-23 11:55:07,213,3,477
6498,2022-09-27 07:56:01,214,1,94
6499,2022-08-30 10:05:12,215,4,12
6500,2024-11-07 14:51:59,215,3,441
6501,2022-03-13 14:18:03,215,4,786
6502,2023-12-21 08:32:10,216,1,444
6503,2024-08-10 00:05:56,216,4,639
6504,2023-09-30 11:40:13,217,1,984
6505,2022-08-21 19:27:57,218,2,123
6506,2024-04-29 15:26:22,218,1,366
6507,2024-05-31 12:46:26,218,2,687
6508,2022-11-12 22:22:10,219,1,355
6509,2022-08-21 12:40:17,219,2,425
6510,2023-03-30 06:02:59,220,4,324
6511,2024-10-14 15:31:18,220,1,720
6512,2024-09-21 15:04:59,221,2,220
6513,2024-08-10 17:30:00,222,4,164
6514,2022-12-30 19:22:18,222,4,179
6515,2023-05-17 09:10:52,223,4,474
6516,2024-01-21 14:43:01,224,3,712
6517,2024-08-20 19:36:41,224,4,915
6518,2023-07-16 14:46:48,224,1,959
6519,2024-06-02 22:56:15,225,3,286
6520,2024-02-04 05:24:41,225,4,524
6521,2024-11-29 06:59:52,226,4,817
6522,2022-06-08 02:52:36,227,4,169
6523,2024-12-09 06:17:32,228,2,234
6524,2022-11-24 12:16:48,228,2,474
6525,2024-07-05 23:18:36,229,2,222
6526,2022-08-02 10:59:26,229,3,538
6527,2022-06-06 13:39:03,230,2,74
6528,2024-10-24 07:04:14,231,2,981
6529,2023-07-18 02:06:00,232,2,390
6530,2022-11-28 14:53:04,232,1,613
6531,2022-04-22 14:31:30,233,4,258
6532,2022-07-24 12:38:09,233,2,496
6533,2023-10-28 03:58:18,233,4,859
6534,2024-07-05 00:21:25,233,1,901
6535,2023-03-18 09:39:33,234,2,193
6536,2022-04-27 02:55:49,234,2,748
6537,2023-02-02 07:21:36,234,4,758
6538,2024-09-29 08:05:21,234,1,986
6539,2022-04-23 06:04:18,235,2,381
6540,2024-01-21 09:10:37,236,2,731
6541,2022-03-22 14:20:05,237,3,823
6542,2022-08-15 12:23:12,238,2,88
6543,2022-09-25 00:57:17,238,3,460
6544,2024-03-29 17:16:39,238,4,477
6545,2024-12-16 22:17:57,238,4,503
6546,2025-01-02 18:48:17,239,3,109
6547,2022-06-03 03:13:06,239,3,766
6548,2023-10-31 02:31:32,240,1,508
6549,2022-12-06 09:38:26,240,4,681
6550,2023-02-14 07:03:35,241,2,198
6551,2022-11-12 13:59:10,242,3,198
6552,2022-04-07 00:49:05,243,3,12
6553,2022-02-23 00:17:14,243,3,450
6554,2022-04-27 12:42:42,244,4,709
6555,2023-09-08 13:33:18,244,3,998
6556,2024-02-05 13:45:40,245,2,887
6557,2022-08-08 10:05:09,246,4,473
6558,2023-06-22 10:23:52,246,3,756
6559,2023-06-30 01:24:11,247,3,559
6560,2022-01-18 19:41:56,248,4,905
6561,2024-05-31 16:16:10,249,2,677
6562,2022-05-21 02:27:00,249,4,702
6563,2022-06-25 10:44:31,249,3,703
6564,2024-08-09 04:39:56,249,1,997
6565,2022-02-12 06:35:15,250,3,224
6566,2024-09-03 01:47:29,250,4,696
6567,2023-09-11 13:21:59,251,4,867
6568,2024-01-22 12:27:24,252,4,678
6569,2024-10-17 11:00:02,253,4,683
6570,2023-07-08 15:31:17,253,3,740
6571,2022-08-02 18:31:00,254,1,409
6572,2022-05-28 10:44:37,255,1,119
6573,2024-05-01 04:06:02,256,3,84
6574,2023-08-07 19:50:01,256,2,412
6575,2022-05-01 18:33:21,256,1,828
6576,2022-10-26 20:40:27,257,2,328
6577,2022-07-05 00:25:36,258,4,427
6578,2024-03-10 04:39:35,258,2,750
6579,2022-12-20 03:18:44,259,4,336
6580,2023-08-09 11:36:52,259,3,379
6581,2022-09-12 13:28:52,260,4,598
6582,2023-09-28 22:13:43,261,2,154
6583,2024-10-02 03:38:02,261,3,200
6584,2022-07-28 03:36:14,261,1,572
6585,2022-12-24 02:23:22,262,3,32
6586,2023-05-21 03:35:02,262,3,951
6587,2024-06-01 13:12:18,263,2,345
6588,2022-05-31 17:15:38,264,2,641
6589,2023-01-05 07:43:32,265,4,14
6590,2022-06-09 06:03:23,265,2,542
6591,2024-02-10 12:09:45,266,2,211
6592,2022-02-09 23:12:03,266,3,665
6593,2023-01-04 09:58:11,266,1,975
6594,2022-02-13 19:14:05,267,1,53
6595,2024-02-15 02:21:04,267,4,225
6596,2022-03-13 06:10:37,268,2,7
6597,2024-07-10 14:49:22,269,3,682
6598,2023-02-23 00:39:34,270,1,164
6599,2023-12-18 13:44:35,270,1,800
6600,2024-12-02 05:48:08,271,1,491
6601,2023-10-06 01:10:25,271,4,666
6602,2023-02-10 08:41:56,272,4,932
6603,2024-03-04 01:20:07,273,4,427
6604,2023-03-20 09:41:57,274,2,27
6605,2022-06-15 18:53:16,274,2,673
6606,2022-08-16 22:11:33,275,1,620
6607,2023-09-15 02:17:16,276,3,225
6608,2024-09-09 02:21:23,277,2,914
6609,2024-09-16 14:47:50,278,1,303
6610,2022-03-24 10:33:37,279,3,530
6611,2022-10-26 10:05:19,279,1,973
6612,2023-06-06 15:15:34,280,1,443
6613,2023-09-21 21:45:05,281,3,681
6614,2023-10-21 02:33:46,282,2,182
6615,2022-09-05 11:32:48,283,3,85
6616,2024-07-31 18:56:20,283,3,121
6617,2022-11-26 06:32:17,284,3,912
6618,2024-10-26 16:23:33,285,2,462
6619,2022-05-30 03:13:53,286,1,330
6620,2022-04-21 00:29:06,286,1,703
6621,2023-12-23 18:45:00,286,1,764
6622,2023-10-15 06:30:12,287,4,823
6623,2023-01-31 17:25:52,288,4,533
6624,2023-06-11 23:16:54,288,4,540
6625,2024-08-07 12:05:26,288,4,801
6626,2022-05-12 10:48:21,289,4,662
6627,2023-05-11 15:06:57,290,1,2
6628,2023-06-27 12:33:51,291,4,391
6629,2022-12-12 21:17:43,292,4,893
6630,2023-07-22 18:09:03,293,3,324
6631,2024-12-13 23:49:43,293,1,418
6632,2022-01-16 16:00:25,294,4,567
6633,2023-03-01 08:17:39,295,2,338
6634,2022-08-19 04:08:44,296,4,148
6635,2023-06-12 18:44:10,296,3,519
6636,2022-09-22 21:17:40,297,4,21
6637,2022-09-14 10:35:15,297,2,513
6638,2022-09-30 00:07:50,298,3,177
6639,2023-10-06 17:48:50,299,2,352
6640,2024-09-23 15:54:35,299,1,532
6641,2024-12-07 12:34:48,299,4,609
6642,2023-02-17 14:26:54,300,2,423
6643,2022-12-26 07:55:06,300,2,519
6644,2024-06-16 11:01:47,300,3,781
6645,2023-10-14 08:55:13,301,2,107
6646,2024-09-14 12:50:16,301,3,832
6647,2024-04-09 10:15:07,302,1,920
6648,2022-10-02 21:52:01,303,2,514
6649,2024-10-14 01:49:31,303,4,729
6650,2023-02-03 20:29:47,304,2,31
6651,2023-08-12 03:37:15,304,2,351
6652,2024-09-15 18:56:45,305,1,999
6653,2022-11-24 06:00:05,306,3,558
6654,2023-08-01 06:08:07,306,4,821
6655,2022-11-28 05:10:28,307,1,252
6656,2024-12-07 09:43:06,307,1,726
6657,2024-07-13 08:41:44,308,3,216
6658,2022-08-17 20:22:15,308,1,801
6659,2023-01-18 11:24:18,309,1,8
6660,2024-03-11 23:58:41,309,3,164
6661,2024-03-11 07:33:13,309,3,854
6662,2022-11-02 14:20:15,310,1,102
6663,2024-02-07 03:02:51,310,1,558
6664,2024-04-28 15:29:10,311,2,768
6665,2023-03-10 17:25:36,312,3,173
6666,2023-07-31 14:20:59,312,2,277
6667,2023-04-01 10:25:29,313,3,44
6668,2022-06-02 11:32:20,314,1,556
6669,2024-08-19 20:02:13,315,1,30
6670,2023-03-28 03:28:23,315,2,740
6671,2024-09-10 20:16:15,316,2,691
6672,2023-01-07 08:30:37,317,1,615
6673,2022-12-31 17:52:32,318,4,598
6674,2022-10-04 13:39:44,318,4,873
6675,2024-04-30 17:19:14,318,2,955
6676,2023-05-24 04:45:00,319,2,43
6677,2024-05-27 20:58:55,319,4,192
6678,2022-02-04 10:31:34,319,1,353
6679,2023-01-28 01:46:37,320,4,243
6680,2023-06-28 01:38:51,321,4,68
6681,2022-07-13 05:55:36,321,3,112
6682,2024-08-05 16:23:51,322,1,424
6683,2024-06-29 08:49:55,322,3,933
6684,2024-12-12 10:50:59,323,3,231
6685,2022-07-07 21:16:25,323,2,777
6686,2023-03-02 09:10:07,324,4,268
6687,2024-06-08 21:21:47,324,3,661
6688,2024-10-05 01:59:47,325,4,712
6689,2022-06-18 04:17:09,326,4,762
6690,2023-10-29 06:04:53,326,3,881
6691,2022-06-18 19:35:33,327,2,250
6692,2023-04-15 20:08:32,328,3,950
6693,2024-03-22 04:59:27,329,3,259
6694,2022-07-28 00:09:44,329,3,831
6695,2024-10-01 20:46:58,330,4,397
6696,2024-02-09 00:01:58,331,4,866
6697,2022-03-07 20:11:40,332,2,229
6698,2024-05-23 14:01:17,332,4,357
6699,2023-10-12 03:16:29,332,3,378
6700,2022-03-06 22:38:42,333,4,348
6701,2024-04-20 07:24:01,333,3,444
6702,2022-01-25 23:25:09,333,3,668
6703,2023-07-05 08:58:47,334,2,306
6704,2022-12-17 22:27:42,335,1,44
6705,2023-08-17 00:34:30,336,1,279
6706,2023-02-22 15:23:12,336,1,924
6707,2023-01-17 13:47:30,337,4,408
6708,2022-06-29 18:10:58,338,2,884
6709,2024-11-15 19:57:59,339,2,86
6710,2024-02-22 14:19:59,339,3,904
6711,2024-10-11 11:14:55,340,3,623
6712,2022-06-10 03:20:54,340,2,779
6713,2023-04-02 00:59:57,341,3,331
6714,2023-09-20 03:28:07,342,1,594
6715,2022-04-30 23:31:45,342,4,600
6716,2024-09-15 22:27:19,342,1,719
6717,2022-06-13 13:30:18,343,3,844
6718,2024-01-21 21:07:08,343,4,918
6719,2023-12-25 06:19:57,344,1,473
6720,2023-01-23 16:51:59,345,4,122
6721,2024-04-10 14:05:16,345,3,625
6722,2022-08-09 10:29:26,345,4,721
6723,2024-12-02 15:09:00,346,2,509
6724,2024-01-06 16:03:19,347,1,903
6725,2024-12-02 15:19:04,348,3,505
6726,2023-04-24 17:09:31,348,1,532
6727,2023-07-19 10:46:23,349,3,685
6728,2024-07-03 16:52:39,349,3,864
6729,2022-08-16 22:19:57,350,4,994
6730,2023-03-28 23:02:20,351,4,411
6731,2024-10-31 11:22:03,351,2,765
6732,2022-08-19 23:15:11,351,4,914
6733,2023-06-11 18:07:00,352,2,229
6734,2022-08-27 05:33:31,352,1,381
6735,2024-05-04 05:10:55,353,4,668
6736,2024-07-08 15:02:59,354,3,468
6737,2024-09-25 13:55:32,355,4,130
6738,2024-03-25 23:45:28,356,3,781
6739,2024-09-23 04:41:14,357,3,59
6740,2023-09-09 09:51:20,357,4,923
6741,2023-06-14 15:41:21,358,3,374
6742,2022-04-20 08:00:50,359,2,633
6743,2023-07-24 01:40:41,359,1,817
6744,2024-11-07 22:22:32,360,4,332
6745,2023-02-18 16:39:21,361,2,891
6746,2023-10-09 09:41:47,362,2,450
6747,2024-05-17 00:56:56,363,1,296
6748,2024-02-14 17:22:50,364,4,251
6749,2022-11-17 00:18:31,364,4,632
6750,2022-06-26 08:03:32,364,4,919
6751,2023-03-20 20:57:38,365,3,724
6752,2022-09-08 04:20:16,366,2,219
6753,2024-01-03 04:23:31,367,3,444
6754,2023-11-15 11:01:42,367,4,627
6755,2024-06-13 16:37:39,368,2,621
6756,2024-08-24 15:17:23,368,3,637
6757,2023-03-09 11:28:25,368,2,986
6758,2023-08-09 23:00:41,369,3,254
6759,2023-10-07 12:34:24,369,2,561
6760,2023-01-11 22:24:25,369,1,600
6761,2022-08-09 15:11:38,370,3,240
6762,2024-02-22 05:38:27,370,4,241
6763,2024-03-16 09:02:58,371,4,384
6764,2023-07-25 15:47:34,371,4,579
6765,2022-10-10 17:14:10,372,1,163
6766,2022-07-29 07:58:15,373,2,35
6767,2022-11-08 10:56:13,374,2,779
6768,2023-12-24 06:40:56,375,4,302
6769,2024-11-04 19:08:50,375,4,407
6770,2022-03-12 06:16:46,375,1,759
6771,2023-12-21 09:36:09,376,1,135
6772,2024-08-22 20:33:07,376,3,508
6773,2024-05-31 06:40:53,376,2,668
6774,2023-01-05 04:35:51,376,4,670
6775,2022-06-01 17:50:22,377,2,695
6776,2023-09-22 00:11:31,378,4,340
6777,2023-12-06 01:42:39,378,1,765
6778,2022-01-25 21:23:43,379,4,67
6779,2023-11-11 21:43:52,380,2,490
6780,2023-09-15 18:57:10,381,1,80
6781,2022-08-01 11:08:26,381,2,851
6782,2023-08-19 07:43:03,381,1,872
6783,2023-09-05 12:59:14,382,3,247
6784,2024-02-18 23:55:04,382,2,512
6785,2023-05-17 16:10:09,383,4,447
6786,2022-11-01 10:34:34,383,1,525
6787,2022-05-28 22:02:39,384,2,196
6788,2022-02-14 02:16:18,385,4,478
6789,2023-07-30 03:22:56,385,4,848
6790,2023-10-12 10:26:10,386,3,192
6791,2023-07-21 14:27:52,386,1,715
6792,2023-05-30 03:31:15,387,1,950
6793,2022-09-20 23:19:55,388,3,527
6794,2022-12-09 18:14:21,389,3,176
6795,2024-04-14 07:10:27,389,1,646
6796,2023-11-27 10:46:40,390,1,582
6797,2022-07-23 10:49:43,391,3,73
6798,2024-05-15 03:21:43,391,2,693
6799,2022-12-12 05:02:25,391,1,998
6800,2024-07-25 08:07:37,392,3,65
6801,2023-02-27 03:40:10,392,1,314
6802,2023-10-25 11:11:47,393,1,628
6803,2025-01-01 02:19:31,394,2,173
6804,2023-08-26 06:01:54,394,2,697
6805,2023-04-02 12:17:29,395,4,528
6806,2024-11-03 01:52:21,395,4,816
6807,2022-08-28 11:34:16,396,4,446
6808,2023-10-28 01:37:00,397,1,728
6809,2023-08-23 13:11:57,398,4,939
6810,2024-09-26 10:51:07,399,4,910
6811,2023-03-04 06:00:42,400,3,297
6812,2022-07-11 07:10:28,401,4,158
6813,2024-05-08 00:49:42,402,2,129
6814,2022-11-16 13:47:21,403,3,51
6815,2023-05-29 05:09:24,403,2,130
6816,2022-10-06 12:29:40,403,2,340
6817,2023-10-09 13:36:14,403,1,618
6818,2024-09-18 16:38:31,404,2,330
6819,2024-08-09 16:23:00,404,4,847
6820,2023-01-06 08:07:28,405,4,103
6821,2023-09-27 21:32:07,406,2,259
6822,2024-11-04 14:39:59,407,4,64
6823,2024-05-03 03:27:55,407,2,298
6824,2022-09-23 20:27:32,407,2,855
6825,2023-09-24 12:09:03,408,1,157
6826,2024-03-30 13:21:13,408,4,343
6827,2022-01-07 14:58:57,409,1,196
6828,2023-01-24 11:06:16,409,4,433
6829,2023-12-26 18:45:34,409,1,841
6830,2023-01-29 07:06:28,410,4,776
6831,2024-07-12 04:50:05,411,2,963
6832,2024-04-14 18:30:19,412,1,33
6833,2024-08-13 10:42:27,412,1,516
6834,2024-01-30 03:30:51,413,1,320
6835,2022-11-20 09:01:14,413,1,405
6836,2023-01-16 10:22:57,414,4,126
6837,2024-10-03 10:42:10,414,4,494
6838,2022-12-09 04:31:38,414,2,723
6839,2023-12-04 04:18:34,414,2,829
6840,2023-01-16 07:45:24,415,1,377
6841,2024-05-30 03:12:34,416,2,726
6842,2022-05-14 05:47:26,416,3,998
6843,2022-02-28 23:45:05,417,1,680
6844,2024-09-17 05:46:52,418,4,117
6845,2024-01-08 06:41:52,418,4,296
6846,2023-11-21 17:50:56,418,1,471
6847,2024-08-26 05:28:01,419,4,124
6848,2022-04-28 05:50:58,420,4,22
6849,2022-02-27 04:33:15,420,4,279
6850,2022-01-06 00:30:09,420,1,568
6851,2023-10-12 07:10:46,421,4,329
