line_id,order_id,book_id,price
8636,6473,10333,9.43
8637,4507,1166,7.03
8638,9036,1123,6.63
8639,1132,515,1.17
8640,4151,4518,17.14
8641,5391,8760,15.25
8642,1270,3371,6.79
8643,9715,9308,0.14
8644,473,2230,16.52
8645,6372,6141,11.67
8646,5552,7809,6.65
8647,754,312,19.26
8648,6621,8847,15.96
8649,10523,10795,13.47
8650,10944,9430,1.19
8651,2227,8873,16.18
8652,6870,455,0.51
8653,836,7333,2.31
8654,1727,3190,5.06
8655,8452,6421,14.08
8656,9000,674,2.41
8657,6843,1408,9.01
8658,4812,1043,5.72
8659,4877,5607,6.74
8660,2428,363,19.6
8661,4323,7971,7.98
8662,1887,6244,12.46
8663,9739,3572,8.44
8664,1768,4535,17.09
8665,10286,1123,6.42
8666,10522,8705,14.55
8667,4827,527,1.06
8668,1545,8500,12.7
8669,6241,5927,9.54
8670,257,5519,5.87
8671,5588,4788,19.29
8672,8858,8706,14.5
8673,819,8362,11.39
8674,209,11079,15.8
8675,9316,1647,11.02
8676,2260,10108,7.05
8677,550,391,19.71
8678,229,2242,16.33
8679,1358,85,16.94
8680,381,10960,14.68
8681,8519,9943,5.54
8682,9368,8122,9.17
8683,9315,2034,14.44
8684,2076,1487,9.51
8685,10511,6900,18.16
8686,9383,10312,8.82
8687,4614,8389,11.51
8688,939,2536,18.88
8689,1115,3028,3.29
8690,4439,2795,1.19
8691,8379,8063,8.51
8692,643,10609,11.39
8693,4242,1405,8.66
8694,7293,1689,11.21
8695,4214,5475,5.24
8696,7007,702,2.3
8697,1081,4406,15.59
8698,1318,4344,15.02
8699,864,8391,11.39
8700,8527,2402,17.56
8701,10399,7587,4.16
8702,7032,2183,15.59
8703,4152,8514,12.48
8704,9464,2664,19.89
8705,1856,10133,7.02
8706,9054,507,0.5
8707,1610,4126,13.01
8708,11311,2251,16.11
8709,6754,5545,5.71
8710,7296,3717,9.28
8711,4467,6820,17.15
8712,4486,6447,13.78
8713,8370,1643,10.6
8714,4972,4579,16.98
8715,9371,9906,4.85
8716,1035,5776,7.73
8717,6223,2467,17.99
8718,6453,9289,19.29
8719,443,8227,9.73
8720,7287,3873,10.58
8721,8496,2511,18.33
8722,6404,7673,4.71
8723,6276,7322,1.55
8724,10469,239,17.88
8725,669,9250,18.84
8726,1826,7579,3.81
8727,9494,3469,6.87
8728,8743,4802,18.83
8729,480,9122,17.66
8730,5494,4871,19.44
8731,2313,10340,8.59
8732,10387,1909,12.81
8733,6966,9770,3.47
8734,5113,2264,16.0
8735,312,6034,9.87
8736,4802,8648,13.36
8737,6493,8292,10.15
8738,10606,9491,0.92
8739,8598,2657,19.48
8740,5368,1798,11.76
8741,901,9435,0.36
8742,1759,6487,13.86
8743,1082,7755,5.23
8744,11344,6081,10.18
8745,6806,7775,5.39
8746,9570,8477,11.71
8747,2495,2590,18.79
8748,9802,6032,9.73
8749,6977,1321,7.38
8750,8349,100,16.39
8751,2329,2646,19.26
8752,6182,1957,13.08
8753,6165,4430,15.28
8754,476,5629,6.06
8755,6652,10276,7.81
8756,10825,9314,19.12
8757,8975,4102,12.26
8758,654,7627,3.94
8759,8895,1185,6.05
8760,1951,5814,7.65
8761,10761,5294,2.97
8762,5179,5723,6.8
8763,2424,127,16.5
8764,4463,2811,0.62
8765,1341,8334,10.26
8766,594,5081,1.01
8767,86,1694,10.55
8768,6279,710,1.71
8769,160,5224,2.26
8770,4267,2282,15.8
8771,7043,2944,1.75
8772,5034,5815,7.55
8773,4635,3723,8.74
8774,1247,4367,14.51
8775,11033,4197,12.98
8776,10549,2376,16.6
8777,8768,10915,13.33
8778,5186,9221,18.1
8779,1782,5412,3.86
8780,367,4368,14.47
8781,4337,10843,12.66
8782,10494,9328,19.04
8783,10565,8447,11.12
8784,10802,2658,19.08
8785,882,4711,17.52
8786,11342,2091,13.97
8787,6963,209,17.05
8788,5419,10899,13.13
8789,1418,418,18.91
8790,2118,8849,14.7
8791,8458,8000,7.05
8792,1969,7375,1.43
8793,7295,7224,0.07
8794,4829,8299,9.72
8795,1089,686,1.3
8796,2289,2231,15.18
8797,8651,8788,14.1
8798,1564,10486,9.36
8799,9030,7022,18.23
8800,7176,1160,5.53
8801,4596,494,19.54
8802,4287,6111,10.01
8803,648,8033,7.24
8804,502,8716,13.37
8805,7332,8672,12.96
8806,1651,2198,14.77
8807,10942,6619,14.48
8808,1569,5669,5.94
8809,4664,3008,2.02
8810,8417,5626,5.52
8811,6638,6565,13.96
8812,2208,3136,3.12
8813,6636,3488,6.24
8814,5589,167,16.38
8815,898,6888,16.78
8816,532,8818,14.12
8817,10862,5486,4.17
8818,10874,7444,1.76
8819,6717,8461,10.9
8820,5300,10749,11.46
8821,8396,5079,0.49
8822,8460,4511,15.38
8823,1420,2832,0.28
8824,8493,8106,7.68
8825,4619,878,2.7
8826,10533,7372,1.06
8827,8581,7399,1.3
8828,6606,7017,17.86
8829,6696,4236,12.86
8830,2436,7735,4.3
8831,6151,8039,7.02
8832,1375,10989,13.53
8833,6894,7060,18.2
8834,349,5144,0.97
8835,8550,7182,19.28
8836,10887,3472,5.93
8837,1896,441,18.69
8838,9084,10885,12.56
8839,4106,7793,4.75
8840,4313,929,3.05
8841,2058,1126,4.82
8842,5105,5830,7.1
8843,7083,6639,14.35
8844,6788,1818,11.02
8845,10302,1563,8.71
8846,10957,4592,15.91
8847,10788,7503,2.07
8848,2448,6751,15.31
8849,9042,7504,2.07
8850,1442,10952,13.05
8851,8211,5364,2.83
8852,5549,6823,15.93
8853,1944,8647,12.31
8854,8806,9982,4.3
8855,9347,7856,5.18
8856,8809,9167,16.97
8857,2425,10886,12.4
8858,8246,1312,6.35
8859,11312,9702,1.75
8860,7110,3752,8.27
8861,7226,173,16.09
8862,1691,3964,10.15
8863,2202,8013,6.54
8864,9,513,19.12
8865,2020,5245,1.65
8866,8578,9011,15.48
8867,4263,2623,18.07
8868,10323,10409,8.04
8869,9387,4404,14.07
8870,7028,10256,6.66
8871,4432,5566,4.5
8872,9632,7548,2.3
8873,4930,3773,8.37
8874,8331,164,15.93
8875,5412,8232,8.43
8876,730,4164,11.86
8877,6766,2216,14.35
8878,11016,5142,0.64
8879,10833,2262,14.76
8880,4118,3662,7.34
8881,7078,2452,16.45
8882,9322,6050,8.77
8883,10977,8192,8.03
8884,9020,9411,18.96
8885,7253,4995,19.26
8886,6697,9637,0.98
8887,10535,7940,5.72
8888,6929,5990,8.19
8889,4867,2179,13.93
8890,8362,282,16.86
8891,134,3341,4.34
8892,9673,10907,12.34
8893,10446,7566,2.29
8894,398,3584,6.49
8895,9427,2390,15.76
8896,5110,5882,7.14
8897,8792,10331,7.13
8898,506,243,16.46
8899,8558,10549,9.06
8900,1330,7428,1.01
8901,6832,9125,16.25
8902,4703,3783,8.23
8903,6190,6348,11.28
8904,5002,8222,8.12
8905,10771,10427,7.93
8906,8627,4780,17.16
8907,7177,1567,8.26
8908,1476,7402,0.7
8909,4723,8318,8.92
8910,6949,2039,12.48
8911,1294,5221,1.08
8912,7222,4313,12.92
8913,4944,5862,6.83
8914,6997,8596,11.39
8915,112,7650,2.89
8916,4310,1387,6.56
8917,4771,2461,16.21
8918,4378,1984,11.92
8919,4179,6792,15.12
8920,2151,7821,4.36
8921,1652,3116,2.06
8922,4691,11,14.14
8923,406,3505,5.55
8924,6170,7111,17.96
8925,15,2644,17.78
8926,10568,18,14.18
8927,4213,8948,14.44
8928,926,956,2.59
8929,1060,4232,12.02
8930,992,5326,1.85
8931,8252,1164,4.42
8932,9382,8383,9.3
8933,5041,3555,5.89
8934,10515,6077,8.56
8935,2382,3534,5.7
8936,6204,5684,5.02
8937,9335,3001,0.89
8938,317,1755,9.69
8939,8551,8409,9.49
8940,4176,10416,7.51
8941,5438,10340,6.82
8942,8738,3250,3.1
8943,8474,4534,14.64
8944,1379,2910,0.02
8945,523,936,2.28
8946,4136,7310,19.57
8947,10390,1516,7.49
8948,11409,566,18.93
8949,10552,790,0.94
8950,2330,6937,16.19
8951,8201,1369,6.14
8952,2113,3295,3.44
8953,5277,9729,1.26
8954,57,7255,19.02
8955,11412,8192,7.43
8956,6,6995,16.66
8957,2379,5052,19.19
8958,10422,8114,6.69
8959,5449,5632,4.38
8960,10999,11097,13.5
8961,4837,7343,19.74
8962,11040,2399,15.29
8963,8930,7397,0.2
8964,178,9453,18.66
8965,4809,9576,19.77
8966,2071,6574,12.76
8967,9731,9045,14.97
8968,9574,1160,4.09
8969,5506,6844,15.17
8970,4781,1809,9.91
8971,9562,888,1.61
8972,8566,1937,11.03
8973,5294,646,19.43
8974,6149,5072,19.2
8975,599,53,14.08
8976,4290,5446,2.55
8977,275,10003,3.51
8978,9692,5366,1.82
8979,403,4595,14.89
8980,4724,879,1.49
8981,612,99,14.47
8982,5070,10993,12.38
8983,6994,3558,5.54
8984,8623,9603,19.87
8985,1821,2403,15.15
8986,9784,1206,4.39
8987,6858,9598,19.81
8988,8781,1578,7.72
8989,575,4198,11.24
8990,8451,9282,16.94
8991,1189,5475,2.72
8992,9009,1241,4.65
8993,7317,10248,5.6
8994,9392,6820,14.76
8995,6850,3900,8.51
8996,4977,10210,5.22
8997,8237,9515,18.94
8998,611,381,16.84
8999,702,2974,0.14
9000,2133,10852,10.95
9001,509,54,13.89
9002,979,1640,8.15
9003,4594,5820,5.72
9004,8958,7765,3.19
9005,224,1325,5.3
9006,652,8118,6.36
9007,7163,3879,8.24
9008,8560,7306,19.04
9009,933,2191,13.05
9010,6881,6984,16.11
9011,9277,3527,5.04
9012,11002,10987,12.1
9013,8311,858,1.05
9014,6266,3708,6.66
9015,8826,1179,3.91
9016,4166,8589,10.51
9017,4998,2049,11.7
9018,298,9214,16.07
9019,9337,3075,0.89
9020,288,6851,14.83
9021,512,10699,9.41
9022,7023,5824,5.59
9023,4855,4395,12.72
9024,4515,771,0.14
9025,8932,1037,2.51
9026,4984,3457,4.26
9027,9355,4788,16.22
9028,9760,7290,18.67
9029,2356,5200,19.89
9030,1042,10359,6.26
9031,10961,5493,2.51
9032,4509,5729,4.61
9033,5513,5189,19.76
9034,1019,10331,5.96
9035,10544,8932,13.36
9036,5170,7567,1.08
9037,9605,4731,15.57
9038,1127,10424,6.71
9039,4360,8344,8.0
9040,4953,1912,10.18
9041,6913,5589,3.22
9042,4968,7665,1.87
9043,9684,9009,13.95
9044,6909,1477,6.24
9045,8538,1383,5.38
9046,4273,8764,11.72
9047,516,10023,3.02
9048,1902,1053,2.39
9049,1170,7302,18.56
9050,7080,9020,13.99
9051,1762,10123,3.89
9052,7309,2480,15.17
9053,9328,4350,11.97
9054,9559,10708,9.08
9055,8989,8670,10.76
9056,650,5643,3.56
9057,5036,181,14.46
9058,2441,10652,8.55
9059,9526,4540,13.61
9060,1693,4934,17.12
9061,1428,2934,19.14
9062,11427,8835,12.18
9063,7069,3047,0.15
9064,8764,9859,1.38
9065,340,10358,5.85
9066,6383,2006,10.78
9067,8865,1042,2.11
9068,6797,7429,19.51
9069,10461,1184,3.38
9070,10923,5018,17.83
9071,9775,4357,11.88
9072,8377,7124,16.75
9073,10838,920,0.99
9074,11291,3578,4.88
9075,2234,4621,14.25
9076,8617,6773,13.59
9077,5459,10978,11.38
9078,2416,3734,6.27
9079,9359,6335,9.64
9080,4828,5011,17.73
9081,4592,1617,7.21
9082,7030,2023,10.86
9083,7103,5360,0.85
9084,8372,4143,9.89
9085,1840,4669,14.63
9086,4919,9672,19.55
9087,1168,3794,6.7
9088,4517,3730,6.13
9089,4134,4424,12.36
9090,2053,7636,1.23
9091,6948,6747,13.24
9092,7274,8970,13.21
9093,6876,7905,3.58
9094,1543,6864,14.22
9095,8509,3463,3.64
9096,7051,6374,9.79
9097,729,4803,15.67
9098,2470,9219,15.35
9099,1574,508,17.06
9100,1839,10621,7.94
9101,10468,2283,12.98
9102,674,212,14.35
9103,1006,11064,11.88
9104,1599,3163,0.86
9105,861,3655,5.28
9106,4112,7160,16.78
9107,8968,10143,3.58
9108,9476,10809,9.57
9109,4173,4459,12.49
9110,6991,6765,13.21
9111,2164,5535,2.15
9112,9790,9344,16.38
9113,7003,5586,2.6
9114,1575,853,0.04
9115,7182,2752,17.09
9116,6847,9639,19.0
9117,7132,2843,17.91
9118,1811,5227,19.32
9119,496,2730,16.87
9120,4155,3086,0.07
9121,5310,23,12.54
9122,9488,6568,11.34
9123,1216,8464,8.37
9124,6218,8283,6.73
9125,9702,10105,3.09
9126,6887,7480,19.49
9127,5523,3632,4.9
9128,2017,9001,13.12
9129,6964,1418,4.95
9130,5472,9188,14.79
9131,9076,3369,2.48
9132,5194,4964,16.81
9133,4995,6179,7.73
9134,116,1653,7.05
9135,7058,1583,6.41
9136,10940,4105,9.08
9137,1924,2199,11.94
9138,2028,3883,7.06
9139,4917,10160,3.48
9140,7115,8866,11.84
9141,7195,4446,12.09
9142,4312,5592,2.38
9143,10280,1478,5.4
9144,5587,7956,3.61
9145,809,4023,8.26
9146,838,5362,0.29
9147,4918,6624,11.64
9148,6215,5319,19.89
9149,6535,8826,11.41
9150,8267,9696,19.23
9151,4481,3728,5.58
9152,843,246,14.29
9153,7005,849,19.7
9154,8675,4360,11.25
9155,7136,8695,10.19
9156,9710,8522,8.64
9157,4985,279,14.53
9158,6655,10053,2.37
9159,9690,1399,4.59
9160,8315,2585,15.24
9161,8582,7415,18.65
9162,8985,5668,2.94
9163,5545,4071,8.58
9164,71,8150,5.23
9165,925,222,13.97
9166,5165,6664,11.86
9167,5470,5263,19.27
9168,8933,2428,13.79
9169,751,1156,2.35
9170,6188,11005,10.86
9171,839,7494,19.29
9172,2274,4368,11.17
9173,49,8245,6.0
9174,8962,1263,3.23
9175,9423,7340,17.85
9176,1284,8626,9.41
9177,2041,9769,19.68
9178,830,10549,6.67
9179,4725,5066,17.38
9180,2265,5803,4.01
9181,8241,3983,7.64
9182,9536,10725,8.22
9183,1219,4143,9.05
9184,7242,10585,6.95
9185,5377,1370,4.13
9186,8523,5794,3.88
9187,4876,9668,18.67
9188,62,691,17.98
9189,8845,5781,3.71
9190,8990,11033,10.91
9191,1474,2927,18.03
9192,5574,5025,16.88
9193,11286,9812,19.9
9194,6193,3368,1.97
9195,8235,9092,13.41
9196,4737,7038,14.95
9197,1356,2958,18.27
9198,666,3726,5.16
9199,6254,7263,16.96
9200,2325,11112,11.54
9201,6767,2253,11.91
9202,5441,1681,6.77
9203,8342,4584,12.86
9204,9721,812,18.94
9205,4252,7513,19.17
9206,412,2896,17.66
9207,9384,1866,8.41
9208,1198,2200,11.4
9209,1822,4739,14.21
9210,10828,10394,5.03
9211,10767,7109,15.49
9212,9582,5944,5.02
9213,9704,10534,6.27
9214,1611,8334,6.49
9215,5184,5626,2.15
9216,10594,171,13.12
9217,7054,10778,8.45
9218,682,8410,7.14
9219,4633,9304,15.14
9220,2281,9482,16.73
9221,8763,7198,16.19
9222,9400,8208,5.27
9223,8820,6777,12.4
9224,790,983,0.31
9225,5273,10979,10.15
9226,10264,1406,4.09
9227,4363,10078,2.04
9228,8546,8428,7.2
9229,1057,5410,0.06
9230,908,8772,10.28
9231,8760,10809,8.59
9232,879,4956,15.96
9233,2403,8051,3.77
9234,1046,5543,1.23
9235,9049,3632,4.05
9236,279,8749,10.03
9237,1455,3644,4.14
9238,1328,7834,1.8
9239,8745,3216,0.29
9240,9040,1110,1.33
9241,11029,8539,8.09
9242,462,9680,18.35
9243,5151,2363,12.58
9244,10540,10701,7.52
9245,6534,3671,4.33
9246,6515,1283,2.85
9247,8300,1651,6.15
9248,2328,9229,14.25
9249,4537,5227,18.28
9250,2493,1065,0.85
9251,8927,3456,2.32
9252,9740,5170,17.7
9253,1450,3031,18.47
9254,7099,2536,14.02
9255,10503,1083,0.96
9256,1033,2534,13.98
9257,4127,8812,10.4
9258,5314,4174,8.71
9259,5475,6531,9.89
9260,2182,4927,15.47
9261,10950,2944,17.64
9262,8595,1954,8.73
9263,6575,3796,5.27
9264,607,10391,4.55
9265,9773,6912,13.28
9266,216,4007,7.16
9267,38,832,18.61
9268,635,3954,6.66
9269,9484,856,18.81
9270,7164,1922,8.39
9271,9670,3777,5.04
9272,10949,280,13.61
9273,637,3512,2.65
9274,280,2647,14.88
9275,4728,2313,11.88
9276,1017,2266,11.43
9277,1698,7068,14.59
9278,261,7394,17.52
9279,6647,8304,5.69
9280,6688,9657,17.85
9281,10625,4984,15.84
9282,4800,6759,11.8
9283,8587,6012,5.07
9284,5067,2452,13.07
9285,4661,10411,4.6
9286,9341,8292,5.55
9287,6405,6730,11.5
9288,1764,5919,4.2
9289,9503,2647,14.8
9290,6859,9915,0.11
9291,1457,9421,15.67
9292,5157,6087,5.69
9293,8292,5526,0.65
9294,5088,5975,4.68
9295,1602,2906,17.1
9296,187,2532,13.72
9297,9342,10256,3.14
9298,10366,1161,1.38
9299,10362,8924,11.15
9300,8894,10064,1.39
9301,4963,4875,14.75
9302,9470,9508,16.39
9303,7147,2226,10.9
9304,10763,7028,14.06
9305,1854,6703,11.14
9306,6273,5885,3.78
9307,9246,8560,7.82
9308,4,1360,3.1
9309,465,9479,16.06
9310,6781,4099,7.7
9311,4309,4578,12.0
9312,9581,3586,3.08
9313,2044,7996,2.71
9314,6350,3224,19.82
9315,8303,8568,7.84
9316,9730,5258,18.09
9317,4908,5295,18.42
9318,5226,6558,9.76
9319,4479,10584,5.95
9320,9621,9398,15.27
9321,5254,5991,4.64
9322,6924,6031,4.99
9323,533,7220,15.68
9324,114,10144,1.96
9325,6384,1687,5.94
9326,1289,1076,0.44
9327,9471,702,17.08
9328,2057,4247,8.93
9329,8403,2500,13.23
9330,1798,2135,9.93
9331,4395,3670,3.7
9332,9421,2503,13.21
9333,291,5040,16.0
9334,4473,1434,3.6
9335,11339,7622,19.19
9336,8515,7363,16.83
9337,2181,1257,1.94
9338,9215,763,17.5
9339,5324,4502,11.11
9340,6908,7312,16.35
9341,5421,4997,15.54
9342,4903,2752,15.36
9343,8652,7422,17.32
9344,2399,2558,13.59
9345,6495,7979,2.29
9346,9607,1662,5.51
9347,7289,10471,4.68
9348,1936,6370,7.82
9349,9568,4431,10.39
9350,9336,10116,1.48
9351,10914,6104,5.41
9352,1542,3280,0.03
9353,4254,4990,15.38
9354,5180,8544,7.33
9355,9035,10835,7.92
9356,4674,3743,4.18
9357,8828,8812,9.73
9358,1030,2595,13.84
9359,2112,10859,8.12
9360,205,9199,13.19
9361,4438,9607,16.84
9362,7278,9897,19.44
9363,981,4375,9.81
9364,161,5507,19.98
9365,6393,417,14.23
9366,568,5954,3.99
9367,4682,7956,1.98
9368,11390,129,11.63
9369,6987,6250,6.65
9370,8786,10087,1.13
9371,5406,5027,15.64
9372,10777,9904,19.44
9373,4327,1090,0.22
9374,6582,626,16.05
9375,948,8732,8.89
9376,867,6583,9.58
9377,9637,2354,11.55
9378,8528,8437,6.22
9379,6841,6759,11.12
9380,780,2955,16.92
9381,6498,10344,3.33
9382,10628,9186,12.91
9383,779,10638,5.94
9384,5308,11015,9.33
9385,2451,9681,17.33
9386,1949,2720,14.75
9387,8870,5789,2.34
9388,9537,10588,5.47
9389,5145,885,18.26
9390,8955,9711,17.57
9391,4260,885,18.24
9392,8408,2837,15.79
9393,9551,2927,16.59
9394,5054,6209,6.09
9395,8449,9253,13.43
9396,5096,1349,2.38
9397,10559,6452,8.24
9398,4831,4021,6.38
9399,153,1946,7.73
9400,9217,5723,1.67
9401,8640,6617,9.69
9402,1070,10369,3.41
9403,237,10303,2.81
9404,195,5046,15.57
9405,11429,7409,16.8
9406,5478,5705,1.47
9407,8514,8402,5.71
9408,6932,7765,19.96
9409,10870,8200,3.86
9410,4203,7293,15.71
9411,2264,7888,1.05
9412,10585,6431,7.96
9413,9542,9956,19.64
9414,8569,2785,15.17
9415,2085,4140,7.36
9416,345,23,10.35
9417,6692,9292,13.65
9418,341,3383,0.54
9419,8943,9641,16.78
9420,2426,10708,6.37
9421,4225,9352,14.18
9422,6954,1279,1.62
9423,4644,4888,14.05
9424,6917,7692,19.24
9425,10333,5498,19.52
9426,555,9854,18.67
9427,6445,9309,13.77
9428,1202,10536,4.8
9429,4806,4112,7.05
9430,6381,1853,6.74
9431,9774,4015,6.17
9432,9224,10086,0.72
9433,5009,5975,3.76
9434,10756,4426,9.84
9435,21,4265,8.39
9436,6278,5018,15.15
9437,4582,10197,1.7
9438,8758,4561,11.04
9439,668,1552,3.99
9440,10470,10162,1.38
9441,6286,4320,8.85
9442,2247,2529,12.75
9443,1430,7170,14.45
9444,10259,7063,13.46
9445,5500,9147,12.19
9446,138,5245,17.11
9447,4389,9716,17.29
9448,5411,5362,18.15
9449,10275,5800,2.08
9450,1554,46,10.36
9451,8853,3631,2.53
9452,10389,5348,17.95
9453,1788,4774,12.8
9454,753,4812,13.13
9455,2166,7994,1.73
9456,793,867,17.67
9457,11037,7161,14.24
9458,1804,10192,1.47
9459,10381,5246,17.01
9460,1787,4402,9.42
9461,1388,4705,12.14
9462,9216,2459,11.95
9463,5166,750,16.57
9464,9077,2431,11.68
9465,5114,9165,12.2
9466,8837,5243,16.94
9467,1985,7220,14.7
9468,805,6063,4.29
9469,2467,5457,18.84
9470,445,10307,2.42
9471,6615,2471,11.99
9472,4291,5214,16.64
9473,9260,115,10.81
9474,5442,3311,19.52
9475,350,4652,11.56
9476,10899,6017,3.8
9477,11282,7420,16.41
9478,631,10654,5.48
9479,469,1067,19.29
9480,1720,9177,12.17
9481,764,4045,6.04
9482,37,297,12.35
9483,5136,4404,9.26
9484,6632,9402,14.18
9485,6808,6379,7.01
9486,5141,10823,6.95
9487,4758,6353,6.77
9488,4245,7171,14.11
9489,6923,9478,14.84
9490,795,2442,11.59
9491,5571,1958,7.23
9492,10407,2654,13.47
9493,651,10126,0.63
9494,5328,9632,16.19
9495,5349,9033,10.8
9496,8912,9221,12.49
9497,2043,3414,0.29
9498,2421,10210,1.36
9499,8655,2957,16.16
9500,488,1078,19.24
9501,9747,7781,19.49
9502,4295,2436,11.44
9503,8281,4720,11.95
9504,9560,147,10.85
9505,9733,7294,15.03
9506,1640,10759,6.18
9507,9051,9221,12.35
9508,10866,3383,19.88
9509,107,522,14.16
9510,10242,7507,16.92
9511,10502,903,17.56
9512,1851,327,12.36
9513,6363,9006,10.36
9514,295,6541,8.2
9515,5287,5287,16.93
9516,4909,1347,1.5
9517,917,10263,1.62
9518,2331,5080,15.03
9519,4676,8067,1.88
9520,104,1534,3.16
9521,9268,8867,9.07
9522,6825,6504,7.82
9523,5304,825,16.77
9524,1452,8232,3.34
9525,8736,1121,19.41
9526,618,9818,17.58
9527,1260,10579,4.42
9528,10369,1245,0.52
9529,2081,8600,6.61
9530,1477,8744,7.91
9531,6211,4681,11.39
9532,2,10599,4.58
9533,10563,8554,6.19
9534,273,4755,12.05
9535,1635,4302,7.97
9536,1675,4756,12.05
9537,5212,5902,2.34
9538,1690,6458,7.33
9539,1754,10633,4.85
9540,8873,3728,2.78
9541,2176,4175,6.79
9542,9527,9490,14.55
9543,6699,4828,12.66
9544,6198,5932,2.58
9545,10818,7148,13.49
9546,8410,4637,10.88
9547,4370,4158,6.57
9548,6839,9920,18.35
9549,9239,5045,14.53
9550,5367,1001,18.18
9551,8276,4913,13.33
9552,1514,4687,11.3
9553,8490,123,10.27
9554,2171,5602,19.51
9555,8429,2516,11.77
9556,10396,491,13.55
9557,602,4625,10.7
9558,10258,8035,1.33
9559,8367,9578,15.19
9560,4636,6642,8.8
9561,1562,8459,5.12
9562,8409,6022,3.21
9563,2463,1345,1.17
9564,87,3639,1.78
9565,5279,5722,0.49
9566,6886,6002,3.01
9567,6728,5131,15.17
9568,4385,6067,3.58
9569,4821,6091,3.77
9570,8699,8257,3.24
9571,109,19,9.19
9572,9056,6403,6.57
9573,6627,10516,3.52
9574,6861,7750,18.65
9575,715,1736,4.6
9576,189,1604,3.4
9577,535,2174,8.52
9578,8694,732,15.54
9579,1604,130,10.11
9580,6169,1551,2.88
9581,7090,6601,8.27
9582,1571,2390,10.41
9583,945,4065,5.45
9584,11410,6753,9.6
9585,4167,7919,0.09
9586,1669,9139,11.04
9587,4888,3042,16.24
9588,135,3048,16.29
9589,4156,10191,0.47
9590,84,2364,10.13
9591,871,7227,13.82
9592,77,9983,18.6
9593,1061,8216,2.69
9594,9386,4997,13.76
9595,4104,4333,7.78
9596,5078,3091,16.6
9597,6868,5856,1.44
9598,8861,4075,5.43
9599,8428,10251,0.93
9600,85,11064,8.24
9601,10988,2923,15.05
9602,11328,3664,1.71
9603,8446,7250,13.93
9604,593,1861,5.49
9605,1737,4228,6.76
9606,6778,3579,0.92
9607,4528,6293,5.31
9608,697,9898,17.71
9609,6751,4780,11.69
9610,1973,3049,16.11
9611,5062,2686,12.84
9612,63,3202,17.47
9613,1434,10503,3.09
9614,10871,4254,6.91
9615,4420,4204,6.45
9616,10816,658,14.57
9617,6477,8452,4.62
9618,2226,9050,10.0
9619,10991,6018,2.72
9620,9741,2276,9.08
9621,4174,5084,14.28
9622,8616,2011,6.65
9623,4895,5138,14.75
9624,397,1551,2.51
9625,1775,8789,7.55
9626,6955,5961,2.13
9627,10778,408,12.23
9628,4181,3839,3.06
9629,2142,3646,1.32
9630,10786,2303,9.25
9631,8492,4021,4.68
9632,11433,5353,16.65
9633,386,1519,2.17
9634,763,8770,7.34
9635,1391,9644,15.19
9636,7279,460,12.64
9637,8625,4684,10.59
9638,2122,3685,1.61
9639,692,4640,10.19
9640,2450,10137,19.58
9641,1689,31,8.75
9642,8896,609,13.93
9643,1435,9039,9.7
9644,6885,1905,5.57
9645,8678,10853,5.98
9646,2290,7645,17.15
9647,6545,5167,14.87
9648,5104,960,17.06
9649,5346,11005,7.34
9650,8248,5837,0.89
9651,9289,895,16.46
9652,131,10060,18.84
9653,8323,1609,2.87
9654,9512,5704,19.67
9655,762,6768,9.23
9656,9435,8423,4.09
9657,6873,5664,19.29
9658,622,3335,18.35
9659,9005,11093,8.07
9660,10878,9728,15.8
9661,8227,6793,9.42
9662,1704,254,10.63
9663,7001,10772,5.16
9664,6691,9618,14.78
9665,6296,4356,7.48
9666,4135,8607,5.69
9667,8392,4228,6.31
9668,828,4839,11.79
9669,2238,3740,1.91
9670,6459,8403,3.81
9671,10604,9528,13.92
9672,10861,514,12.9
9673,5222,9697,15.42
9674,8663,2503,10.74
9675,680,4927,12.54
9676,10932,7632,16.83
9677,7057,982,17.05
9678,6413,8422,3.92
9679,1877,5510,17.75
9680,1714,351,11.38
9681,7218,6155,3.53
9682,1813,7741,17.79
9683,6259,9090,9.91
9684,155,3257,17.45
9685,10292,4367,7.43
9686,1392,7863,18.84
9687,8565,167,9.68
9688,7281,2219,8.12
9689,4991,7799,18.27
9690,5185,10640,3.79
9691,2184,2109,7.12
9692,2034,8918,8.28
9693,5066,7648,16.85
9694,6737,6306,4.78
9695,263,7197,12.79
9696,8992,2009,6.16
9697,2158,4162,5.5
9698,9481,10375,1.35
9699,10308,2399,9.64
9700,8266,5619,18.59
9701,9483,1076,17.75
9702,515,2579,11.25
9703,9750,657,13.97
9704,6617,10507,2.49
9705,7244,8781,6.97
9706,4527,1606,2.48
9707,9762,8805,7.18
9708,6225,4719,10.45
9709,254,4552,8.93
9710,9800,3560,0.01
9711,5317,6820,9.32
9712,6221,9525,13.63
9713,6733,9781,15.92
9714,9654,1047,17.41
9715,7157,10334,0.87
9716,8552,5771,19.84
9717,6826,9230,10.93
9718,6503,3003,14.96
9719,4505,9909,17.03
9720,10760,918,16.2
9721,4442,8308,2.63
9722,998,8809,7.11
9723,5380,2867,13.7
9724,2255,3012,14.99
9725,1860,3747,1.6
9726,5453,1733,3.48
9727,8650,7645,16.62
9728,1143,7206,12.68
9729,6162,3054,15.35
9730,7143,450,11.94
